[Current Player : P1 | Father Node : None | Action : None | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (4, 4), 'P4': (1, 4)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (4, 4), 'P4': (1, 4)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (4, 1), 'P3': (4, 4), 'P4': (1, 4)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (2, 2), 'P3': (2, 3), 'P4': (4, 2)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (2, 3), 'P4': (4, 2)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (2, 3), 'P4': (4, 2)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 2)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 2)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (3, 2)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 2)} | Action : MOVE_TOP | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 1)} | WINS [ P4 ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 2)} | Action : MOVE_BOTTOM | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 3), 'P4': (4, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 3), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (2, 3), 'P4': (4, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (2, 3), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (2, 3), 'P4': (3, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (2, 3), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 1), 'P2': (2, 2), 'P3': (2, 3), 'P4': (3, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (2, 2), 'P3': (2, 3), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (2, 3), 'P4': (3, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (2, 3), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (3, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (2, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (2, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (2, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (1, 3), 'P4': (2, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 3), 'P4': (2, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 3), 'P4': (2, 3)} | Action : MOVE_TOP | Current node : to_move : P4, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 2), 'P4': (2, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 2), 'P4': (2, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 1), 'P2': (2, 2), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (2, 2), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (2, 2), 'P4': (1, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (2, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (2, 2), 'P4': (2, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (2, 2), 'P4': (2, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (3, 2), 'P3': (2, 2), 'P4': (2, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 1), 'P2': (3, 2), 'P3': (2, 2), 'P4': (2, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (2, 1), 'P2': (4, 2), 'P3': (2, 2), 'P4': (2, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 1), 'P2': (4, 2), 'P3': (2, 2), 'P4': (2, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (2, 1), 'P2': (4, 2), 'P3': (1, 2), 'P4': (2, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 1), 'P2': (4, 2), 'P3': (1, 2), 'P4': (2, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 1), 'P2': (4, 2), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 1), 'P2': (4, 2), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 1), 'P2': (4, 2), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (4, 2), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (1, 2), 'P4': (1, 3)} | REPEATED ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (4, 2), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_TOP | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (2, 2), 'P4': (1, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (2, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (2, 2), 'P4': (2, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (2, 2), 'P4': (2, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (4, 1), 'P3': (2, 2), 'P4': (2, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 1), 'P2': (4, 1), 'P3': (2, 2), 'P4': (2, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (2, 2), 'P4': (2, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (2, 2), 'P4': (2, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (2, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (2, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (1, 2), 'P4': (1, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (1, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (2, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (2, 3)} | Action : MOVE_BOTTOM | Current node : to_move : P2, board : {'P1': (1, 2), 'P2': (2, 1), 'P3': (2, 2), 'P4': (2, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (1, 3)} | Action : MOVE_TOP | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (1, 2)} | NO MOVES  ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (1, 3)} | Action : MOVE_BOTTOM | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (1, 4)} | REPEATED ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (4, 1), 'P3': (1, 2), 'P4': (1, 3)} | REPEATED ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_BOTTOM | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (3, 2), 'P3': (1, 2), 'P4': (1, 3)} | REPEATED ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} | Action : MOVE_BOTTOM | Current node : to_move : P2, board : {'P1': (2, 2), 'P2': (3, 1), 'P3': (1, 2), 'P4': (1, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (2, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (3, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (3, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (3, 1), 'P3': (1, 2), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (1, 2), 'P4': (3, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (1, 2), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (3, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (2, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (4, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (2, 1), 'P3': (2, 2), 'P4': (4, 3)} | Action : MOVE_BOTTOM | Current node : to_move : P2, board : {'P1': (1, 2), 'P2': (2, 1), 'P3': (2, 2), 'P4': (4, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 2), 'P2': (2, 1), 'P3': (2, 2), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (2, 2), 'P4': (4, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (2, 2), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (3, 2), 'P4': (4, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (3, 2), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (3, 2), 'P4': (3, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (3, 2), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 2), 'P2': (1, 1), 'P3': (3, 2), 'P4': (3, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 2), 'P2': (1, 1), 'P3': (3, 2), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 2), 'P4': (3, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 2), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (3, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (2, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (4, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (4, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 2), 'P2': (2, 1), 'P3': (4, 2), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (4, 2), 'P4': (4, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (4, 2), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (3, 2), 'P4': (4, 3)} | REPEATED ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (4, 2), 'P4': (4, 3)} | Action : MOVE_TOP | Current node : to_move : P4, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (4, 1), 'P4': (4, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (4, 1), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (4, 1), 'P4': (3, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (4, 1), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 2), 'P2': (1, 1), 'P3': (4, 1), 'P4': (3, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 2), 'P2': (1, 1), 'P3': (4, 1), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 1), 'P4': (3, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (4, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (3, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (2, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (4, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (4, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 2), 'P2': (2, 1), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (3, 1), 'P4': (4, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (2, 1), 'P4': (4, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (2, 1), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (2, 1), 'P4': (3, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 2), 'P2': (1, 1), 'P3': (2, 1), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 2), 'P2': (1, 1), 'P3': (2, 1), 'P4': (3, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 2), 'P2': (1, 1), 'P3': (2, 1), 'P4': (3, 3)} | Action : MOVE_BOTTOM | Current node : to_move : P3, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (2, 1), 'P4': (3, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (2, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (1, 1), 'P4': (3, 3)} | WINS [ P3 ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (2, 1), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (2, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (3, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} | REPEATED ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 2), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_TOP | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P3, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (3, 1), 'P4': (4, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P4, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (4, 1), 'P4': (4, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (4, 1), 'P4': (4, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (4, 1), 'P4': (3, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (2, 1), 'P2': (2, 2), 'P3': (4, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P2, board : {'P1': (1, 1), 'P2': (2, 2), 'P3': (4, 1), 'P4': (3, 3)} ] 
[Current Player : P3 | Father Node : to_move : P2, board : {'P1': (1, 1), 'P2': (2, 2), 'P3': (4, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P3, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (4, 1), 'P4': (3, 3)} ] 
[Current Player : P4 | Father Node : to_move : P3, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (4, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_LEFT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (2, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_RIGHT | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (4, 3)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_TOP | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 2)} | REPEATED ] 
[Current Player : P1 | Father Node : to_move : P4, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 3)} | Action : MOVE_BOTTOM | Current node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 4)} ] 
[Current Player : P2 | Father Node : to_move : P1, board : {'P1': (1, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 4)} | Action : MOVE_RIGHT | Current node : to_move : P2, board : {'P1': (2, 1), 'P2': (1, 2), 'P3': (3, 1), 'P4': (3, 4)} ] 
